Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,POSTCODE,LAT,LON,INCOME
83968d61-7ed8-566b-66b9-592d642ae972,1995-05-08,,999-69-2006,S99924144,X80703074X,Mr.,Norman,Glenn,Simmons,,,M,white,nonmixed,M,Gloucester  South West  England,989 Perry Branch,Redruth,South West,Cornwall,,TR15,50.22658373824951,-5.209796395266299,129349
3c3266a0-3f2c-b2e0-72c9-b5af53db3092,1947-05-11,,999-64-1312,S99970609,X79211719X,Mrs.,Deborah,,Kirby,,O'Brien,M,white,nonmixed,F,Stroud  South West  England,357 Yates Approach Unit 85,Wimborne,South West,Dorset,,BH21,50.807163857650295,-1.9772681091542954,44439
2068f9bd-77cd-9eb4-cf3b-2d519d68737b,1989-06-10,,999-53-4562,S99944093,X41025797X,Mrs.,Barbara,Carolyn,Hudson,,McCarthy,D,white,nonmixed,F,Marlborough  South West  England,230 Brennan Common Unit 64,Plymouth,South West,Devon,,PL1,50.33359343313061,-4.116042707830339,16703
67e970bd-de1f-97d7-0c64-181f5113f728,1968-06-02,,999-73-7076,S99934665,X83241704X,Mrs.,Valerie,Sandra,Joseph,,Byrne,M,white,nonmixed,F,Swindon  South West  England,836 Marsh Ville,Gloucester,South West,Gloucestershire,,GL1,51.812015907477644,-2.281575204867986,18369
4074bf07-0156-cb25-fde1-7a94ff7140c6,2001-06-13,,999-52-4423,S99957125,X62060576X,Ms.,Heather,Maria,Roberts,,,,white,nonmixed,F,Ferndown  South West  England,628 Barnes Alley Suite 43,Plymouth,South West,Devon,,PL1,50.40398870317031,-4.168017042804751,45648
16abb32a-e5f0-ca2e-f4ee-16366ef01f26,2002-02-25,,999-61-1110,S99910222,X89180168X,Ms.,Ann,Violet,Phillips,,,,white,nonmixed,F,Swindon  South West  England,1047 Coleman Dale Apt 38,Cirencester,South West,Gloucestershire,,GL7,51.72435180695954,-1.9450107496337936,118083
61d2b179-0607-c92d-2612-e740f8491763,1995-08-02,,999-88-8343,S99927045,X18144385X,Mrs.,Marjorie,Jennifer,Chowdhury,,French,M,white,nonmixed,F,St Leonards  South West  England,339 Hunt Village,Plymouth,South West,Devon,,PL1,50.37380599483065,-4.137279499093181,12065
0dede598-f6db-a4d5-d3bf-fd7959f4cf8e,1999-07-10,,999-58-4137,S99987772,X24894648X,Ms.,Lesley,May,Long,,,,white,nonmixed,F,Wadebridge  South West  England,390 Preston Haven,Axminster,South West,Devon,,EX13,50.77160266256068,-3.037406101295736,26806
bcf817d5-6516-83af-e5c4-5038b1711932,1977-02-25,,999-70-4875,S99979440,X22283006X,Mr.,Leigh,,Gilbert,,,M,white,nonmixed,M,Bristol  South West  England,551 Wade Crossing,Tidworth,South West,Wiltshire,,SP9,51.19257462763577,-1.685389478095471,331259
e3965099-feb5-d6a5-35fe-99e6b1f2b0e9,1981-02-23,,999-23-6823,S99954597,X85247366X,Mr.,Harry,Stuart,Robinson,,,D,white,nonmixed,M,Bristol  South West  England,933 Berry Arcade Unit 41,Bideford,South West,Devon,,EX39,51.063387514487296,-4.28027163556505,14800
4b5e7e40-844f-bead-a4fe-91408950c60f,1948-05-15,,999-88-1702,S99929181,X60492595X,Mrs.,Jean,Miriam,Jordan,,Young,M,white,nonmixed,F,Corsham  South West  England,996 Baker Junction,Peasedown St John,South West,Somerset,,BA2,51.34817802870777,-2.344631567795811,10580
821e7f9e-ba2f-8cc2-1771-21827855b733,1944-07-05,,999-30-7697,S99958814,X87404338X,Mrs.,Muriel,Phyllis,Davey,,Uddin,M,white,nonmixed,F,Torpoint  South West  England,700 Thomson Viaduct,Poole,South West,Dorset,,BH15,50.761048395545664,-1.979816812358512,13693
d26b8179-ffd6-2141-1d18-0843d852bf09,1915-02-27,,999-37-4315,S99953291,X11004589X,Mr.,Gilbert,Jack,Pritchard,,,M,white,nonmixed,M,Bristol  South West  England,594 Ali Gateway,St Austell,South West,Cornwall,,PL25,50.382213892060555,-4.787863622096667,17273
11654655-d97e-15ab-8d5b-2b0355f76b6e,1988-09-06,,999-46-8170,S99941804,X64676689X,Mrs.,Ashleigh,Katherine,Dickinson,,Cooper,D,white,nonmixed,F,Bristol  South West  England,1046 Fletcher Common Suite 89,Plymouth,South West,Devon,,PL1,50.333750421173754,-4.178231692919496,25440
ff8202ae-ecf4-15c6-17e3-a2862073f431,1970-10-29,,999-81-2870,S99951828,X28675532X,Mr.,Derek,,Whittaker,,,S,white,nonmixed,M,Gloucester  South West  England,332 Barker Arcade Apt 79,Bournemouth,South West,Dorset,,BH1,50.7093409109488,-1.8331092278165837,3400
2b03f1f6-bece-b643-1006-1ad9bdeae150,1980-06-23,,999-89-4808,S99979837,X38058917X,Ms.,Gwendoline,Stella,Jordan,,,S,white,nonmixed,F,Taunton  South West  England,314 Lucas Dale Suite 55,Northam,South West,Devon,,EX39,51.036558580310874,-4.271325681140139,34516
c4b5f8e2-00ce-c798-3715-057d2e32d442,2002-06-25,,999-90-5843,S99949819,X52509768X,Mr.,Cyril,John,White,,,,white,nonmixed,M,Bristol  South West  England,962 Baxter Burg Suite 67,Cheltenham,South West,Gloucestershire,,GL50,51.92821002459547,-2.0369731460624037,45473
b398efb4-1c8b-9700-01a3-fa2c55c4f97f,1983-03-30,,999-38-3793,S99991006,X66889575X,Mr.,Callum,,Taylor,,,M,black,nonmixed,M,Faro  Algarve  PT,627 Harding Corner Suite 33,Bristol,South West,Bristol,,BS1,51.48527274357596,-2.6248010099263395,5985
cdf7ae36-43dd-638b-479f-02084cf74678,1980-07-08,,999-81-1618,S99973281,X53641200X,Mr.,Hugh,Raymond,Douglas,,,S,asian,nonmixed,M,Christchurch  South West  England,149 Parry Wall Apt 43,Poole,South West,Dorset,,BH15,50.71279485541523,-2.0238522390497686,28304
869af60e-a0be-6d99-d3d6-5f265bd25b0f,1959-09-05,,999-75-5049,S99942893,X21558710X,Mr.,Martin,Jason,Howe,,,S,white,nonmixed,M,Warminster  South West  England,860 Mohamed Center Suite 14,St Austell,South West,Cornwall,,PL25,50.38774848619464,-4.805725474019111,26831
11fb2bc7-9dc0-edcf-cbe7-388a7a122b5d,1944-03-05,,999-89-1882,S99967878,X22608578X,Mrs.,Samantha,Julie,Holden,,Brennan,M,white,nonmixed,F,Tewkesbury  South West  England,1045 Gurung Mews,Wellington,South West,Somerset,,TA21,50.9944269465026,-3.2098235881899804,12631
077506fa-c45d-277a-654f-89600cc2679e,1995-07-26,,999-71-7933,S99976017,X89829672X,Mrs.,Rosina,Violet,Cartwright,,Stephens,M,white,nonmixed,F,Salisbury  South West  England,469 Jenkins Loaf,Plymouth,South West,Devon,,PL1,50.40683806167258,-4.1713325100285115,43851
ea842117-3cc0-3baa-741e-ea281b1819b5,1981-11-28,,999-34-2054,S99953303,X77351904X,Mr.,Dennis,,Doyle,,,M,white,nonmixed,M,Filton  South West  England,404 Stewart Club Suite 29,Wimborne,South West,Dorset,,BH21,50.81130898160718,-2.014052882187006,4415
335889cd-19fd-d4ee-4707-b84bc6a768f4,1982-08-14,,999-68-1038,S99989269,X16982245X,Mrs.,Edna,Kate,Watkins,,Wallace,D,white,nonmixed,F,Dursley  South West  England,547 Todd Promenade Unit 17,Wincanton,South West,Somerset,,BA9,51.079714714849686,-2.3960191560021182,27943
5c5d7bf9-6fb6-378e-6988-c9e7f1b33f06,1968-10-28,,999-68-1841,S99924526,X50272649X,Mrs.,Anne,Rebecca,Patterson,,Harper,D,white,nonmixed,F,Gloucester  South West  England,241 Fisher Brook,Bristol,South West,Bristol,,BS1,51.492489592087274,-2.5529713975215853,24766
b46369af-b2ca-3015-e004-e4e76af03ffa,1934-07-26,,999-51-1742,S99956477,X46274595X,Mr.,Jordan,,Powell,,,D,white,nonmixed,M,Bournemouth  South West  England,544 Arnold Fork Apt 23,Bristol,South West,Bristol,,BS1,51.46970434978512,-2.60488639053118,49891
3651b333-9365-f3b2-751d-6bfab68f0a34,1971-02-22,,999-27-7180,S99941597,X75340748X,Ms.,Jane,Tanya,Field,,,S,asian,nonmixed,F,Chippenham  South West  England,278 Reynolds Park,Swindon,South West,Wiltshire,,SN1,51.57302110442914,-1.7685194153108748,14831
4e857daf-2a95-2da0-a219-372adf0e850d,1964-03-04,,999-51-6472,S99943982,X62859187X,Mrs.,Nancy,Nicola,Lloyd,,Morley,D,white,nonmixed,F,Plymouth  South West  England,230 Price Bypass Unit 28,Dawlish,South West,Devon,,EX7,50.595752121984255,-3.4812218666419823,21366
7862a8b8-4a2d-de01-9553-a5a264198b26,1949-03-15,,999-67-6873,S99941872,X77083791X,Mrs.,Josephine,Lucy,Simmons,,Hill,M,white,nonmixed,F,Newquay  South West  England,1005 Amin Path,Exeter,South West,Devon,,EX4,50.694491732766444,-3.5011419870223843,46639
89aa7684-2e82-7f89-0f4f-5bbd3fa0ed8b,1999-06-14,,999-48-1666,S99944343,X79920281X,Mr.,Jonathan,Alfred,Gardner,,,,white,nonmixed,M,Bristol  South West  England,640 Barrett Rue,Newquay,South West,Cornwall,,TR7,50.444287573925145,-5.0409022813856,31149
506b951d-6e24-1a4c-5d20-e96bf05d8f42,1963-12-16,,999-80-8867,S99941743,X4089311X,Mrs.,Jennifer,Ella,Martin,,Williamson,D,white,nonmixed,F,Bristol  South West  England,760 Richards Spur Unit 22,Ferndown,South West,Dorset,,BH22,50.78897887858311,-1.9267915451175273,13701
3b31dc55-2ce0-935b-7aae-b9bed915c0ad,1964-03-03,,999-84-2158,S99925624,X47778390X,Mrs.,Ellen,,Cooper,,Price,M,white,nonmixed,F,Bristol  South West  England,346 Watson Green,Bath,South West,Somerset,,BA1,51.3640929393907,-2.3658555390614944,9606
fe117aba-0eea-3694-b07b-ae063df4bea7,1937-06-13,,999-98-2925,S99916230,X790609X,Mr.,Martyn,Thomas,Robson,,,M,white,nonmixed,M,Ferndown  South West  England,510 Freeman Knoll,Swindon,South West,Wiltshire,,SN1,51.516882294806685,-1.803844491398515,124892
a0e3a7c5-eeb7-4859-d751-f89028d19ad9,1941-06-29,,999-72-2751,S99921035,X52475258X,Mr.,Norman,,Burns,,,M,white,nonmixed,M,Exeter  South West  England,701 Berry Esplanade,Shaftesbury,South West,Dorset,,SP7,50.995916483286955,-2.1519110847761174,973
d2265d94-f9ba-48a9-d296-457a6e70609c,1984-11-20,,999-14-4950,S99984660,X55158864X,Mr.,Kenneth,,Lucas,,,D,white,nonmixed,M,Melksham  South West  England,274 Miller View,Bournemouth,South West,Dorset,,BH1,50.71442020326035,-1.8975522222947678,9953
4f604f67-8add-f246-7f47-3fc38fe04849,1970-10-18,,999-50-8257,S99944407,X10219718X,Mrs.,Donna,Heather,Stephenson,,Powell,M,white,nonmixed,F,Warsaw  Masovian  PL,1034 Perkins Orchard,Bridgwater,South West,Somerset,,TA5,51.1062938032257,-3.1076738355857416,20582
6402cccc-c782-e8a1-f8c1-253ee618d882,1967-04-04,,999-26-3742,S99957806,X21236635X,Ms.,Cynthia,Marjorie,Osborne,,,S,white,nonmixed,F,Bristol  South West  England,762 Watts Crossing,Bath,South West,Somerset,,BA1,51.42806458118634,-2.36032372119666,15085
505ce498-11b3-2107-6f41-e28bd1edb0b6,1977-12-03,,999-44-9877,S99972359,X89383205X,Mrs.,Melanie,Sheila,Brookes,,Zaman,M,white,nonmixed,F,Bristol  South West  England,751 Taylor Terrace,Burnham-on-Sea,South West,Somerset,,TA8,51.22046576195133,-3.0297115557048953,34821
4ec6d2d3-b2e9-e031-515e-9d60d559f74d,1973-02-01,,999-97-1106,S99911258,X55996467X,Mrs.,Ruth,Maureen,Brennan,,Reeves,M,white,nonmixed,F,Bristol  South West  England,396 Howard Park,Falmouth,South West,Cornwall,,TR10,50.194957629344415,-5.097644549065668,90710
a1be4d87-62b4-99e5-a159-f3b94f377fed,1995-03-31,,999-74-2395,S99982087,X41320418X,Mr.,Barry,Joe,Burke,,,M,white,nonmixed,M,Stroud  South West  England,154 Glover Bay,Wareham,South West,Dorset,,BH20,50.63961219553854,-2.100285330660963,30042
018a9db5-7a6b-8d4a-d1b3-04cb499ae277,1971-10-24,,999-30-7706,S99987457,X4501099X,Mrs.,Jennifer,,Hodgson,,Cross,M,asian,nonmixed,F,Gloucester  South West  England,1029 Briggs Underpass Apt 28,Tidworth,South West,Wiltshire,,SP9,51.22090013521344,-1.6204125428822505,1223
a0073156-d6f0-ea09-88e0-70ce9a811ceb,1958-10-05,,999-99-1922,S99976085,X15640004X,Mr.,Harry,Thomas,Ibrahim,,,M,white,nonmixed,M,Bristol  South West  England,471 Edwards Station Unit 18,Tewkesbury,South West,Gloucestershire,,GL20,52.026703010866676,-2.1580657631959728,17943
096c5d8a-7363-dba7-f3f3-6da350577c86,1969-02-12,,999-69-3948,S99921569,X24256200X,Ms.,Anne,Alison,Blake,,,S,white,nonmixed,F,Plymouth  South West  England,480 Barrett Gardens,Tidworth,South West,Wiltshire,,SP9,51.20005421614637,-1.6539079331520694,28208
0cefa89c-a4f8-a220-2741-4ec5e42db41d,1994-07-15,,999-78-9089,S99919608,X31993270X,Mrs.,June,Joanne,Hall,,Kennedy,M,white,nonmixed,F,Yeovil  South West  England,275 Gurung Estate,Wellington,South West,Somerset,,TA21,50.934869164277046,-3.2370459614384304,14569
429ac1d9-d92a-16ad-e0b9-e4853e5c57df,1983-09-23,,999-20-2226,S99922931,X11249264X,Mrs.,Julie,Alison,Miah,,Russell,M,asian,nonmixed,F,Plymstock  South West  England,931 Atkinson Boulevard Unit 85,Swindon,South West,Wiltshire,,SN1,51.58040210938821,-1.737576782772856,28532
8bce9c0c-2d40-0eea-1b31-933ef9ec1f9f,1989-12-07,,999-21-6805,S99974587,X76645450X,Mr.,Simon,,Hill,,,M,white,nonmixed,M,Wrocław  Lower Silesian  PL,1011 Webster Ranch,Bradford on Avon,South West,Wiltshire,,BA14,51.34111388866171,-2.1623281536701127,44490
ce8faba2-b94b-3d12-3e4a-b90348b18e80,1975-12-24,,999-53-1248,S99935697,X36979696X,Mr.,Frederick,,Hunter,,,M,white,nonmixed,M,Poole  South West  England,919 Daniels Bridge Unit 24,Taunton,South West,Somerset,,TA1,51.041635897030176,-3.078204236891146,790059
a526eb00-0b51-5889-050a-efe9d1d59305,1962-10-13,,999-16-7174,S99933409,X32832363X,Mr.,Philip,Ross,Barker,,,M,white,nonmixed,M,Bournemouth  South West  England,912 Wilson Meadow Suite 11,Bristol,South West,Bristol,,BS1,51.46106795779038,-2.5775730553730276,36845
6cda2cbf-73a5-0c9e-b368-7ee0e2bbc397,1950-03-20,,999-72-2293,S99913772,X86957528X,Ms.,Jane,Tracey,Cooper,,,S,white,nonmixed,F,Filton  South West  England,754 O'Connor Byway Unit 2,Paignton,South West,Devon,,TQ4,50.41685512311176,-3.5620898904806033,25680
c574fa36-ad41-945c-7189-cb03d47e4084,1955-03-23,,999-81-3635,S99968756,X46120584X,Mr.,Arnold,Ernest,Allen,,,M,white,nonmixed,M,Bradford on Avon  South West  England,314 Thompson Overpass Suite 36,Yeovil,South West,Somerset,,BA20,50.94011051086881,-2.6467838128111074,20099
48fc92ac-c023-f75f-b316-afab7e379085,1998-08-11,,999-33-5440,S99953146,X50008846X,Ms.,Lyndsey,Iris,Long,,,,white,nonmixed,F,Bristol  South West  England,661 Hayward Rapid,Plymouth,South West,Devon,,PL1,50.32230826643772,-4.136043592404604,30697
e1de9504-6495-28f4-a41b-43ae038e8011,1959-06-14,,999-85-7915,S99944844,X87705792X,Mr.,Samuel,,Norris,,,D,white,nonmixed,M,Gloucester  South West  England,917 Graham Esplanade Apt 24,Bristol,South West,Bristol,,BS1,51.424365271248035,-2.62130509207533,656
1e3d2c26-7c5f-11ee-8bab-455b4092e4be,1959-09-21,,999-14-3932,S99986422,X44778136X,Mrs.,Rebecca,Hayley,Pritchard,,Ferguson,D,white,nonmixed,F,Bristol  South West  England,940 Moss Landing Unit 4,Wellington,South West,Somerset,,TA21,50.984151267999486,-3.2836994075787387,21653
69a3fb7e-cfc1-cc6e-76e7-cbd1e5dc29b5,1987-07-10,,999-38-4532,S99918671,X71745078X,Mrs.,Irene,Ida,Henderson,,O'Brien,M,white,nonmixed,F,Bristol  South West  England,647 Potter Light Suite 59,Falmouth,South West,Cornwall,,TR10,50.2145394812244,-5.131692249681702,49874
37912b24-a76c-04e5-f516-a12df6cc2581,1993-02-09,,999-78-9783,S99913294,X10698473X,Mrs.,Catherine,Irene,Wallace,,Thomson,M,white,nonmixed,F,Bristol  South West  England,866 Atkins Annex,Swindon,South West,Wiltshire,,SN1,51.56375881924043,-1.7392434319821477,33557
54de8f47-0c56-8490-f705-745b9f5b8308,1991-08-14,,999-92-9671,S99932507,X23678347X,Mrs.,Ashleigh,Elizabeth,Willis,,Iqbal,M,white,nonmixed,F,Launceston  South West  England,838 Amin Highlands,Bournemouth,South West,Dorset,,BH1,50.7393998263942,-1.8563661898524955,13490
eb5ff945-8cfc-9cdb-b222-f37c7e6fc5ff,1949-12-04,,999-43-9990,S99963021,X52790974X,Mr.,Liam,Harold,Powell,,,M,white,nonmixed,M,Paignton  South West  England,764 Glover Route Apt 46,Swindon,South West,Wiltshire,,SN1,51.55998409789108,-1.7504601529032735,41002
42abe3f5-8217-fdb2-653a-e4043e3389b7,1992-10-12,,999-25-3802,S99998449,X69454550X,Mrs.,Brenda,Heather,Shaw,,Turner,M,white,nonmixed,F,Trowbridge  South West  England,932 Hewitt Pathway,Swindon,South West,Wiltshire,,SN1,51.52923468605533,-1.7667883641531705,17644
5a515a4c-38d4-ac6a-50ec-31b577211fca,1959-05-07,,999-91-7922,S99910447,X22992109X,Mrs.,Naomi,Elizabeth,Parkinson,MD,Morton,M,white,nonmixed,F,Radstock  South West  England,1015 Cooke Fort Unit 44,Salisbury,South West,Wiltshire,,SP1,51.050775874168636,-1.8009873139562902,105186
32f6609a-767e-05cf-6d20-42cc6e1bd81f,1998-08-07,,999-43-3927,S99927121,X15831381X,Ms.,Heather,,Perry,,,,white,nonmixed,F,Plymouth  South West  England,776 Saunders Green,Poole,South West,Dorset,,BH15,50.76382346594093,-1.9945508790837665,3456
37186583-2e86-fc9d-5792-9c606d2449b2,1959-06-15,,999-26-4697,S99965200,X71993888X,Mrs.,Jodie,Bertha,McCarthy,,Knowles,D,white,nonmixed,F,Seaton  South West  England,800 Jordan Lane Unit 98,Camborne,South West,Cornwall,,TR14,50.2570721109947,-5.3105517708158905,34288
f4fb8265-ec5f-a864-3f3b-f407c9569e64,1955-12-13,,999-22-5847,S99986841,X23709167X,Mr.,Ralph,Harry,Barnett,,,M,white,nonmixed,M,Kingsteignton  South West  England,158 Gibson View Suite 57,Paignton,South West,Devon,,TQ4,50.417136282791674,-3.539841600970892,59618
4aab947b-ca34-652e-c1db-a8fc9c54ea63,1966-02-18,,999-43-5138,S99919615,X34316768X,Ms.,Doris,,Griffin,,,S,white,nonmixed,F,Bristol  South West  England,709 Shah Boulevard Suite 93,Barnstaple,South West,Devon,,EX31,51.100036685724056,-4.041230187716771,42660
0ef5d712-2af1-e392-57e7-1df69881f38e,1958-03-22,,999-58-1132,S99937695,X83149626X,Mrs.,Lilian,Lorraine,Malik,,West,M,white,nonmixed,F,Bournemouth  South West  England,351 Birch Burg Apt 87,Dorchester,South West,Dorset,,DT1,50.742469631836585,-2.431306732387137,15545
cad908f8-67cb-9c9a-6ab8-727b70be8b74,1994-10-07,,999-46-6596,S99948540,X8130336X,Mr.,Richard,Michael,Goddard,,,M,white,nonmixed,M,Trowbridge  South West  England,900 Goddard Route,Poole,South West,Dorset,,BH15,50.72019872349671,-1.9563416169916947,19099
bcba5e2b-798e-ad36-06f3-96237126d139,1945-11-14,,999-40-5611,S99966330,X83569226X,Mr.,James,Karl,Patel,,,D,white,nonmixed,M,Swindon  South West  England,169 Slater Center,Bath,South West,Somerset,,BA1,51.378611984750265,-2.367490646904801,30539
bc9589c5-512f-56e2-9da6-9617c7a9743e,1986-01-03,,999-74-9086,S99933329,X41999060X,Mr.,Henry,Herbert,Dunn,,,S,white,nonmixed,M,Calne  South West  England,118 Dale Rest Unit 47,Wellington,South West,Somerset,,TA21,50.928285346449194,-3.2147368312291564,20247
e49dcd0e-b84d-2665-88d3-8944175005fd,1948-03-18,,999-20-6005,S99917349,X9648717X,Mr.,Timothy,Phillip,Hudson,,,M,white,nonmixed,M,Christchurch  South West  England,356 Heath Trace,Trowbridge,South West,Wiltshire,,BA14,51.332279736401006,-2.1898431923100903,29151
1767fe4d-f4a0-216f-e84b-a191628cee1f,2002-11-01,,999-14-9707,S99930628,X70025524X,Ms.,Lynda,Angela,Peters,,,,white,mixed,F,Exmouth  South West  England,312 Fowler Arcade Suite 25,Tewkesbury,South West,Gloucestershire,,GL20,51.982294348578456,-2.110189864617669,22052
2c7b4656-0aae-03c7-4a7c-f1f11eaab363,1992-06-03,,999-86-1054,S99935744,X76815304X,Ms.,Amanda,Hilda,Nicholls,,,S,white,nonmixed,F,Gloucester  South West  England,197 Holden Plaza,Clevedon,South West,Somerset,,BS21,51.46139941474666,-2.8225036716125413,59379
f1c8b5a5-48cd-719b-fbeb-b2d71759de8a,1952-07-15,,999-61-9598,S99919453,X16977662X,Mr.,Adrian,Gary,Stone,,,M,white,nonmixed,M,Falmouth  South West  England,217 Marshall Quay Suite 65,Bournemouth,South West,Dorset,,BH1,50.75617732022797,-1.8730440758575342,49737
f36e02ad-b65e-62c4-7cd6-7494ca8cbc01,1973-04-11,,999-13-5148,S99953729,X60385236X,Mr.,Donald,Peter,Walsh,,,S,white,nonmixed,M,Bristol  South West  England,771 Holt Run Apt 6,Lydney,South West,Gloucestershire,,GL15,51.75965481645056,-2.56046772321317,25810
2124918f-b429-47f0-b0c2-7abf81d3db68,1964-12-27,,999-37-5535,S99936194,X64455866X,Mrs.,Esther,,Marshall,,Bond,M,white,nonmixed,F,Blandford Forum  South West  England,729 Newman Flat,Weymouth,South West,Dorset,,DT4,50.57041145505396,-2.451338475257354,39977
059e2643-ec97-046d-2a41-936c5f1da845,2000-09-06,,999-87-9817,S99954442,X34447805X,Ms.,Jane,Yasmin,Alam,,,,white,nonmixed,F,Trowbridge  South West  England,944 Duffy Terrace Unit 44,Bristol,South West,Bristol,,BS1,51.451995071479956,-2.5571365691379735,14648
1de1f21a-996a-20f2-18c8-14d3f5e813ae,1997-09-14,,999-63-4272,S99996097,X56199415X,Ms.,Ann,Norma,Hill,,,,white,nonmixed,F,Swindon  South West  England,962 Field Divide,Exeter,South West,Devon,,EX4,50.75828789652946,-3.485894951494701,19162
ee22d34f-63eb-f36e-52f5-090a77b81d04,1963-08-06,,999-85-8965,S99945523,X9544833X,Mr.,Marcus,Horace,Osman,,,M,white,nonmixed,M,Poole  South West  England,361 Ahmad Meadow Suite 7,Bristol,South West,Bristol,,BS1,51.47518098521893,-2.5662059015565486,51894
d9a4fce6-f64e-b0a3-4da5-8d9930e18ddf,1981-05-23,,999-12-8217,S99914435,X70019947X,Mr.,Charles,George,Tomlinson,,,S,white,nonmixed,M,Warminster  South West  England,718 Jennings Heights Unit 83,Swindon,South West,Wiltshire,,SN1,51.51795776214409,-1.8251396687561228,96978
b1182469-4b8c-906b-d12d-0263b93b1937,1997-12-06,,999-61-5866,S99981081,X37437997X,Mr.,Neil,,Lowe,,,,white,nonmixed,M,Cheltenham  South West  England,911 Jordan Union Unit 3,Wimborne,South West,Dorset,,BH21,50.79731521258961,-2.020446878216708,6592
297e74f6-fda4-1f8b-abcf-eed4de6fb4c8,1984-09-08,,999-12-5290,S99980609,X60062188X,Mrs.,Ethel,Anne,Clayton,,McDonald,D,white,nonmixed,F,Poole  South West  England,640 Kent Street Apt 23,Burnham-on-Sea,South West,Somerset,,TA8,51.205386422181554,-2.9800265225972624,25598
3b29c59c-58a0-6ad2-8f8a-f8de344855c4,1994-04-23,,999-59-2596,S99966059,X71645110X,Mrs.,Florence,Jeanette,Payne,,Birch,M,white,nonmixed,F,Bristol  South West  England,700 Dean Park,Exmouth,South West,Devon,,EX8,50.620197281862055,-3.4513350818530455,30423
eb32ee4d-fe2b-17f1-6728-0383e80962cf,1930-02-19,,999-80-7196,S99913929,X72115587X,Mr.,David,Joseph,Lambert,,,M,white,nonmixed,M,Bridgwater  South West  England,347 Carroll Frontage road,Plymouth,South West,Devon,,PL1,50.38978829444945,-4.129781219632309,28880
72f4e048-f04e-d64d-97b4-7c16c690d7a7,1952-06-24,,999-56-4347,S99995351,X80401202X,Ms.,Lily,Beverley,Ward,,,S,white,nonmixed,F,Bath  South West  England,1052 Akhtar Green Unit 78,Christchurch,South West,Dorset,,BH23,50.78732886699938,-1.7308761218758826,17651
85fb80b2-2cf5-a1ef-0d02-bad430c16d90,1996-12-14,,999-14-4315,S99962695,X89147254X,Mr.,Henry,Geoffrey,Bradley,,,,white,mixed,M,Swanage  South West  England,412 Byrne View,Tavistock,South West,Devon,,PL19,50.50973981914669,-4.180488335964656,19083
dc883076-2011-12e9-2ab7-cc432058f90e,1969-01-18,,999-50-6731,S99910249,X23326797X,Mr.,Garry,Robin,Ahmad,,,S,white,nonmixed,M,Clevedon  South West  England,585 Stone Arcade,Swindon,South West,Wiltshire,,SN1,51.51557310317437,-1.7806492391823026,12717
af64c09c-914c-c287-23b7-909c6c4c03c1,1983-01-24,,999-30-5867,S99987136,X68300523X,Mr.,Nicholas,Ricky,Reynolds,,,M,white,nonmixed,M,Poole  South West  England,621 Knight Track Apt 41,Bristol,South West,Bristol,,BS1,51.48476969814152,-2.569916578614047,51283
84ae55ac-6411-070a-3404-88a8257d1b86,1973-10-03,,999-52-9177,S99965874,X79902637X,Mr.,Gilbert,Royston,Jenkins,,,S,white,nonmixed,M,Filton  South West  England,146 Ferguson Esplanade,Plymouth,South West,Devon,,PL1,50.339171672661145,-4.140958893082374,20673
180f2b25-bb6f-a0c7-3ea9-ad3594288848,1980-09-08,,999-68-6453,S99932318,X10122048X,Mrs.,Sarah,Hollie,Hussain,,Read,M,white,mixed,F,Truro  South West  England,504 Curtis Harbor Suite 28,Dawlish,South West,Devon,,EX7,50.54434235499693,-3.510705039357028,32810
c0c62ad4-9fc2-2ab7-6007-100ccd47f037,1972-09-29,,999-26-9429,S99948662,X77784210X,Mr.,Alexander,,Dunn,,,M,white,nonmixed,M,Bristol  South West  England,225 Williamson Knoll Suite 57,Wimborne,South West,Dorset,,BH21,50.788557372638714,-2.003205859156651,1950
8e018a11-8ce8-553a-3091-91e06b7de0d6,1980-12-29,,999-51-5246,S99919187,X84725825X,Mr.,James,Andrew,Barton,MD,,M,white,nonmixed,M,Keynsham  South West  England,948 Nelson Ramp Suite 15,Nailsworth,South West,Gloucestershire,,GL6,51.731573771648954,-2.1835114427668794,31597
cf46c5a9-76d0-29c1-d073-3fa15ffebc33,1950-11-25,,999-48-2651,S99976796,X5079192X,Mr.,Edward,Craig,George,,,S,white,nonmixed,M,Poole  South West  England,829 Gallagher Union Unit 89,Gloucester,South West,Gloucestershire,,GL1,51.90901559413184,-2.206677874586102,29788
03881841-76bf-9a77-f59a-0e5d6b2b4e55,1960-11-01,,999-48-9784,S99920642,X39862997X,Ms.,Jean,Lily,Holland,,,S,other,nonmixed,F,Bristol  South West  England,489 Atkins Skyway Apt 55,Newton Abbot,South West,Devon,,TQ12,50.53282548511439,-3.6537456087064153,64752
ffa6a0d8-ff51-f1ad-71ad-d2174df31be8,1977-05-19,,999-15-1849,S99998039,X87969615X,Mr.,Ashley,James,Read,,,M,white,nonmixed,M,Poole  South West  England,672 Patterson Trace,Swindon,South West,Wiltshire,,SN1,51.57271970926381,-1.7599000481522664,17585
